"gene","cope"
"QPCTL",0.000287368779881733
"SLC30A4",0.000367128109525226
"MFAP3L",0.00150837487833614
"GDF11",0.00182186234817814
"ATG4A",0.00216588595637286
"RAB3B",0.00324808457550683
"ADAMTS2",0.00328860394879856
"EPSTI1",0.00336407581766402
"INPP5B",0.00380420647162216
"RIC3",0.00404858299595142
"GDA",0.00406705637994467
"SLC19A3",0.00424063408502428
"TMPRSS9",0.00435774837750036
"SLC19A2",0.00440654788345338
"EYA4",0.00468689294529718
"ZNF461",0.00476717022101668
"ANKRD33B",0.00533831657732591
"TMEM86A",0.00580276110589317
"CDYL2",0.00611808988719044
"SLC27A3",0.0066762874525588
"ABTB1",0.00696475396222826
"PXDNL",0.00723881754136726
"ANKRD18B",0.00739038667743451
"LRP1B",0.00740456643631399
"SLITRK6",0.00746968717271911
"KBTBD3",0.00750255942334045
"GADD45B",0.0077203136566619
"VPS13D",0.00790273961845514
"CLIP4",0.00870482679900172
"PARD6B",0.00881354180763721
"FLRT3",0.0089660093408712
"FAM114A2",0.00911392521889772
"CLDN12",0.00922688398038527
"KCNJ5",0.00947699288478622
"RAB33B",0.00972475232639341
"CD276",0.00981831065582528
"ALS2",0.00992908311036671
"CGNL1",0.0101533446597579
"EIF4ENIF1",0.0106280682356872
"RAMP2",0.0107298309545501
"SLC17A8",0.0107610265150508
"SPON1",0.0108988337503869
"ZC3H12D",0.0111058569464753
"SH2D2A",0.0112989900301246
"GAD2",0.0115434350854288
"C1QTNF2",0.0116704805491991
"PPARGC1A",0.0120659325215706
"KSR1",0.0120785547382232
"ZNF630",0.0122593240642562
"SERPINB1",0.0123491179201486
"COL23A1",0.012669410438575
"C1S",0.0127501991883552
"ABCA9",0.0133576420742684
"CACNA1I",0.013716876573693
"RMND5A",0.0138734194998776
"PLXDC1",0.0140384766738183
"INHA",0.014223286089774
"PLOD1",0.0143179962714838
"ZNF697",0.0144942989397135
"UNC5C",0.0145628173211616
"STAT4",0.0146868373861512
"TBC1D24",0.0147803202057677
"KBTBD8",0.0147951386991214
"ATP1B1",0.0151821862348178
"DISC1",0.0153564182085368
"GAL3ST4",0.0154229175920868
"DNAJB2",0.0159919028340081
"TXNDC16",0.0161951515972376
"LRCH1",0.0166160166336749
"GORASP1",0.0168870383660762
"BMP3",0.0169179241574294
"FOXP4",0.016992725117698
"MAOA",0.0171510107696228
"ZNF280C",0.0171784448155397
"TOMM6",0.0173033172675564
"TAP2",0.017340270896163
"PPM1K",0.0174089068825911
"CD79A",0.0178367042397516
"GPNMB",0.0182239519534117
"CMYA5",0.0183148756051961
"LAMC1",0.0186150684864524
"PLAGL2",0.0187573280396293
"SLC7A8",0.0190053396384765
"DCN",0.0196049087900744
"VAX2",0.0199035572118005
"NET1",0.0200013881012222
"JAK3",0.0203831105834402
"SCO2",0.0204435870000961
"EGFR",0.0209945818000825
"COL21A1",0.0217687127114365
"NPFFR1",0.0221971754681542
"PIK3AP1",0.0222052492321871
"SLC9A9",0.0224288341451164
"LURAP1L",0.0226072745634416
"LMO4",0.0226720647773279
"PTGER3",0.0227356609378794
"MYO15B",0.022831016639933
"GAS7",0.0228791257979692
"SLC24A4",0.0230367877174125
"FAP",0.0230428060363908
"LIX1L",0.0231898763903064
"L2HGDH",0.0237516184583937
"APOC1",0.0241217131809479
"PNCK",0.0242379315975886
"PFKFB2",0.0246733867139608
"UNC5D",0.0247402163869671
"LGALS1",0.0249835834294307
"L3MBTL3",0.025203704673201
"STARD13",0.0252164202276172
"EYS",0.0252260619523414
"IDE",0.025278113330586
"C1QTNF3",0.0253655000920944
"ZKSCAN4",0.0255579777240296
"TNK1",0.0257566895590301
"TMCC3",0.0259746833935353
"GALNT14",0.0259999483325298
"IFIT3",0.0260641094450481
"GCNT4",0.0260981557767636
"PPP1R12C",0.026397013466271
"SPTLC1",0.0265383228528343
"ARHGAP28",0.0265504727288622
"RNASET2",0.0265802527183639
"ZNF14",0.0266807424245854
"GRM3",0.026828651283792
"NDNF",0.0268957221156602
"JUP",0.027130998733875
"ENG",0.0271491222754607
"KCNH2",0.0279228406044481
"TXNIP",0.0279366365052348
"ALG11",0.0282582246786747
"RNF31",0.0286913904539179
"IL16",0.028748143612442
"DGKG",0.0288187231939724
"ZIC3",0.0288289620190742
"HMGN4",0.0291211920022976
"ASTN2",0.0291979561413333
"NF2",0.0292673077127726
"USP40",0.0298043465599385
"ATP6V1B2",0.0299595141700405
"AGBL3",0.0300823770882043
"KY",0.0300971623032108
"FAM13C",0.030163469849855
"RASGRF2",0.0304104710250841
"INPP5D",0.0305278379910914
"RGS5",0.030618514132043
"HSPA1A",0.0307584319315743
"ICAM1",0.0310760456554158
"GREB1L",0.0311852061381375
"TAF1",0.0313765182186235
"FILIP1L",0.0314568164836512
"DUSP9",0.0316784798580762
"RAP1GAP",0.0317317963461795
"FANK1",0.0317375806448372
"IER5L",0.0319434676576275
"CAMKMT",0.0327144328043812
"UQCRC1",0.0327935222672065
"CLCF1",0.0330228019674238
"ITGA4",0.0331427526384967
"KCNC4",0.0331506137570094
"ANGPT1",0.0336961836661197
"ZRANB3",0.0339854502353959
"TMEM220",0.03426064523232
"MREG",0.0347428505601862
"BMPER",0.034851653690765
"TPPP3",0.035268746704453
"EPHA8",0.0353931088497568
"SV2C",0.0355809576471218
"CTRL",0.035920810530117
"NDST2",0.0359226287069475
"PHLDB2",0.0359831800206619
"SYCP2",0.03613286635816
"CFAP43",0.0362157962458427
"SPOCK3",0.0362670931047782
"ALDH1L2",0.0362733842492528
"SLC4A8",0.0368495654445168
"BCL3",0.0368538694279202
"RIN2",0.036864231899618
"ACKR1",0.0368983626789303
"ARL8B",0.0369451895811982
"LPIN1",0.0369451895811982
"PYCARD",0.0370476223407267
"PDK3",0.0372177495016527
"GK5",0.037414507568815
"EHHADH",0.0374791028524011
"TRIM67",0.0375166071915136
"SKOR1",0.0375946698668243
"COPB1",0.0376518218623482
"ZDHHC2",0.0376670716889429
"CD68",0.0378963117976991
"OLFM2",0.038159825950991
"AOAH",0.0382044033917967
"TMEM64",0.0384072467631496
"SCGN",0.0387381852985666
"PRR16",0.0387934518438543
"TNFRSF25",0.0390368168400915
"EFR3A",0.0393376221515614
"IL11RA",0.0393864552842221
"PCOLCE",0.0396549043779575
"MXRA5",0.0398311912811253
"HMGCS1",0.040080971659919
"NPPA",0.0400813040622806
"GOLGA6L2",0.0403840492888668
"PNMA3",0.040464635799536
"KRT34",0.0405037713339684
"SLC9A7",0.0405188961715437
"ZSCAN22",0.0405596353054225
"TRIB2",0.0408927577830249
"GRIN3A",0.040917116990319
"NT5DC1",0.0409912270989969
"GNAZ",0.0410931174089069
"ATP8A1",0.0411672789958201
"CNN2",0.0412122367759067
"PRPF39",0.041497975708502
"RELN",0.0418886442896551
"TPM1",0.0421052631578947
"RAB6B",0.0423076923076923
"DDX60L",0.0430117898070992
"DNAJC22",0.0431804444098473
"DLC1",0.0431909367482825
"MAB21L1",0.0432850875511765
"IL11",0.0433665312520357
"UBXN10",0.0433753066445058
"REP15",0.0436069141945565
"ZNF654",0.0441742881236723
"MXRA7",0.0443716335308524
"MYH3",0.0447186927248726
"OCA2",0.0448180361228107
"GPR162",0.0452701787711264
"GOLGA1",0.0455260539251977
"ASB6",0.0456467289731183
"FLNB",0.045700340694759
"CRLF1",0.0457398938716221
"RASSF7",0.0458432512324553
"MYO3B",0.0463055044580643
"NHLH2",0.0465210538092486
"CBLL1",0.0465704890209219
"RAVER2",0.0467041573588864
"ACKR3",0.0467501547598085
"FSIP2",0.0468063403380286
"TRAF6",0.0470858913523954
"NOXA1",0.0471553449359518
"CPNE7",0.0471788244518217
"CFAP70",0.0473023337350001
"TMEM232",0.0474003873986454
"PGAP2",0.0475032369167874
"SIX4",0.047605197472596
"MYC",0.0477974744813302
"ZFYVE19",0.0482915545669565
"SLX4IP",0.0488807494801565
"PARP10",0.0489168314045771
"CCDC160",0.0491830205005297
"ZMAT4",0.0492179048644319
"ERCC6",0.0492869699816761
"SLC6A11",0.0494525323801998
"MAST3",0.0495761726679593
"MOBP",0.0496551235024951
"ADAM32",0.0499988085753645
"BAHCC1",0.0501260487590688
"ABCA5",0.0501280288494747
"ANXA4",0.0502080513080819
"NYNRIN",0.0502139156146546
"RGS6",0.0504957978188399
"LRRC28",0.0512249453706744
"HS3ST3B1",0.0512619724639222
"AHR",0.0513504179261464
"PEX11B",0.0514196063212293
"ZNF101",0.0514490503020822
"TM9SF4",0.0517468420761859
"RGS11",0.0519965106188709
"NEK10",0.0519983143763867
"BBC3",0.0520776777066555
"NEFL",0.0524158403249703
"CAPZB",0.0526315789473684
"LY6H",0.0526315789473684
"ECM1",0.0526752650140822
"LRP2BP",0.0529418683067217
"NUDT19",0.0531610643871387
"STYK1",0.0533662526757455
"SHROOM2",0.053472507479582
"RGS19",0.0534851100966751
"CACNB2",0.0536633009699299
"FGF5",0.0537148494018558
"MYCBP",0.054948130486037
"COL22A1",0.0549659457669961
"MICALL2",0.0550039498728806
"SPATA18",0.0550264315944843
"RWDD2B",0.0550341605591026
"LRRTM1",0.0551829292768298
"COL4A1",0.0553810947657653
"HFM1",0.0555187076931899
"PITPNM3",0.055557993990316
"VWA1",0.056061669864727
"SDC3",0.0560757124054351
"IRS1",0.0561094765572659
"MAP3K13",0.0562753036437247
"RERG",0.0564327735182864
"ZNF548",0.0565030696228745
"RPH3A",0.0565224488302986
"NRXN1",0.0566801619433198
"MEX3C",0.0566916391454104
"ANKRD29",0.057252403402226
"PCSK1N",0.0574898785425101
"SLC35F5",0.0575219058161067
"SLC44A5",0.0575481551702887
"HVCN1",0.0577145267416668
"ZNF483",0.057977195758854
"COL28A1",0.0589936189387203
"CLCN5",0.059160924233968
"CFAP100",0.059452780676593
"MPP7",0.0599163906053414
"MTPAP",0.0599493747731939
"MAL2",0.060159151193634
"DUSP19",0.060164144762998
"FUT1",0.0601976453977851
"TRAF1",0.0603682730073398
"UBE2W",0.0604403955336747
"PIK3R1",0.0605263157894737
"EPB41",0.0605293790946754
"ZNF135",0.0607625765663099
"UBXN2B",0.0609311740890688
"RAB3IP",0.0609620331308492
"C9orf153",0.0609705968225932
"UVSSA",0.0610069374913645
"ADAMTS19",0.0611015315036217
"HARS2",0.0611918566802066
"ZDHHC23",0.0614568777210718
"OPRK1",0.0617394260872312
"ITM2C",0.0617408906882591
"ATRIP",0.0618477551901611
"MAN1A1",0.0618672518141102
"ITPR3",0.062083735746648
"MGP",0.0621358544012005
"PLEK",0.0621951219512195
"PABPC4L",0.0622211708792628
"DDX1",0.0625537730443301
"RAMP1",0.0626355512580212
"ST3GAL5",0.0628182183195477
"CTNNA3",0.0628837748795792
"ZBTB34",0.063175381619905
"DCLK1",0.0635627530364373
"TMX4",0.0635627530364373
"RFFL",0.0636313590370488
"MOK",0.0636671897166402
"TEKT1",0.0639284992448584
"ZBTB7C",0.0639572911090578
"DRP2",0.0641327566795142
"OTOR",0.0641715924301559
"P2RX7",0.0646462069929334
"FAM162A",0.0649797570850202
"NAPB",0.0650456260903615
"STMN4",0.0651821862348178
"SALL2",0.0654610559834769
"DGKK",0.0654865341915844
"GSAP",0.0654885748016435
"TRDC",0.065664580065831
"TMEM154",0.0659518343556947
"DCUN1D4",0.0668016194331984
"PRKAB1",0.0670719695822731
"SLC11A2",0.0672132806964268
"STEAP2",0.0674052288902085
"RCAN2",0.067655762767911
"SLC7A6",0.0678609921115619
"STAT6",0.0679376554955543
"STAC2",0.0680628942542058
"STC2",0.0683750492051896
"KCNMA1",0.0684462157356565
"PTCHD4",0.0685392581603946
"DENND3",0.068553119692299
"TTBK1",0.0685708392882502
"GDPGP1",0.0686575193382894
"PCDH20",0.0687558043433873
"OGT",0.0688293942882597
"TFEB",0.0688956369447026
"MUC3A",0.0689721810468968
"FBF1",0.0693029431777023
"GBGT1",0.0693044769054129
"GALNT15",0.0696890068226126
"NFIL3",0.0699088504709493
"SLC46A3",0.0699944576703182
"RINT1",0.0700634816532552
"CNEP1R1",0.0701299006624044
"NR3C1",0.0705545966405145
"CALM1",0.0708502024291498
"NSG2",0.0710905421893464
"SLC4A10",0.0711612227309691
"CCR10",0.0712039347574834
"MAMDC2",0.0713411388556127
"ATP8B4",0.0714008785126344
"CDS2",0.0716744294909832
"BCL2L11",0.0717044096419593
"CCDC18",0.0718184557209687
"MAP3K1",0.0718320403335802
"CPLX2",0.0727872763754746
"NOP16",0.0728011285485343
"PCDH11X",0.0729668597894511
"EFNA2",0.0729953774150555
"ADGRG2",0.0732709836778761
"SSC5D",0.0733086161198238
"EXTL1",0.0738840586023862
"SH2D6",0.0739804416681749
"FMO5",0.0741953563079785
"COCH",0.0742206491609013
"VLDLR",0.0743019144629076
"IFIT1",0.0746618251213576
"ZNF582",0.0747214305303204
"CEP126",0.075056115913541
"KCTD4",0.0751988855988754
"WSCD2",0.0752399503882825
"TMEM255A",0.0753308996525363
"PDE2A",0.0753945077646649
"PTPRB",0.0755850877058192
"CXXC4",0.075614941170873
"LMAN2L",0.0756494078250559
"NAT8L",0.0756614398244851
"SP140L",0.0757299064213852
"RSAD2",0.0757464377399525
"HAS2",0.0762635650989996
"BLZF1",0.0765368662315837
"UCHL1",0.0767206477732793
"ATRNL1",0.0767303619012189
"ST6GALNAC5",0.0769077194448764
"ST8SIA4",0.076947235061323
"RCAN3",0.0769710898527856
"PAPOLG",0.0771294094818439
"SDK1",0.0771799175645786
"FXYD5",0.0773299973120226
"MTERF2",0.0775571206760759
"TEX12",0.0776599043236539
"ZNF17",0.077825296738694
"MEIG1",0.0781022435046441
"ZNF613",0.0786521387422216
"ISG20",0.0787056471611113
"PAN3",0.0787608843841594
"PDE1C",0.0788601276117535
"EBF1",0.0790709754072849
"BLVRB",0.0792672022511746
"SNAP23",0.0794312179052543
"GOLPH3L",0.0796526984259116
"BHLHE40",0.0797991048031771
"SLC30A3",0.0799121378466035
"UNC13C",0.0800135223253768
"SLC41A2",0.0800996807080443
"EIF4E3",0.0805262978893247
"SLC5A8",0.08062689518837
"PCSK1",0.0806353425913106
"NR1D2",0.0807377437561227
"NFAT5",0.0807733185912224
"ANKRD55",0.0809541845377885
"WWP1",0.0810131391596756
"LMO1",0.0813387058753598
"SUSD1",0.0818129809039714
"NRXN2",0.0819838056680162
"PYGO1",0.0820933292843405
"NCAN",0.0821862348178138
"LDOC1",0.0822916140534634
"NRCAM",0.0826964928433943
"STYXL1",0.0828427960039342
"PDXP",0.0831318756210058
"GRM1",0.0831616555569418
"LACTB",0.0831982578623453
"COG1",0.0834430486707969
"AGFG2",0.0834447805010906
"FOXJ1",0.0836035591900267
"KLF11",0.0839545047885605
"DTX2",0.0840991796400515
"NLRP1",0.0841513146431441
"PIP4K2A",0.084204179865172
"DUSP1",0.0842105263157895
"NME9",0.084218240459885
"AHCYL2",0.0845145519058295
"PRKAB2",0.0845184473980836
"RASGRP2",0.0848360903683913
"XPO5",0.0848402067048242
"CTBS",0.0849005129297671
"S100A6",0.0849833810102768
"VWA5A",0.0851479518186061
"ARHGEF33",0.0851799524672439
"OAS3",0.0852340599854775
"KDELR3",0.0854414258074815
"GPLD1",0.0854487076576869
"DNASE1L2",0.0854495349440845
"NWD1",0.0856151469613644
"LOXL2",0.0859863691145988
"SCAND3",0.0860702987950007
"CYB561D1",0.0872480754876139
"RGS10",0.0873379313610088
"ZNF268",0.0873525989276001
"NCOA2",0.0876518218623482
"ZNF586",0.0882769809549962
"ARHGAP4",0.088451465547161
"RNF43",0.0884682139133496
"PODXL",0.0885644295507495
"ARID3B",0.0889018344282254
"UGP2",0.0890733337848066
"TTC39A",0.0891204417990561
"DHCR7",0.0891926104944178
"FTCD",0.0892555064071409
"EFNB3",0.089680651969703
"NTM",0.0896942719336315
"COLEC12",0.0902775861363669
"SUSD4",0.0904697271862819
"SBSPON",0.0904755383863876
"FLNC",0.0905040288720322
"FOXO6",0.0907364614089159
"OLFML1",0.090779407741946
"SPG11",0.0907940686420131
"FAM20A",0.0909723667016498
"KCTD10",0.0916455813678048
"BRINP2",0.0916742343800903
"EHBP1L1",0.091876523370003
"SYNE1",0.0919028340080972
"FAM110B",0.0921052631578947
"MTCH2",0.0921052631578947
"PIEZO2",0.092109816104353
"SARM1",0.0923737776223654
"ST8SIA6",0.0925535895708283
"PITPNM2",0.0925877685034602
"DLEC1",0.0926557478885067
"SFMBT2",0.0928567020891517
"PKIA",0.092914979757085
"ADCY2",0.0930882709299417
"CLASP1",0.0931268346998684
"SLC35G1",0.0936330187552254
"SLC15A3",0.0936379409381224
"PTPRR",0.0939181478641373
"ATP13A4",0.0941012323386828
"BMP8A",0.0941613860472643
"EML5",0.0942924854963668
"NCR3LG1",0.0948350209816957
"NDRG2",0.0949392712550607
"ZNF618",0.0949584955685624
"KIAA1522",0.0949873539480673
"MYO1D",0.095350298277548
"SP5",0.0953895336556941
"RAB24",0.0954001103052881
"TMPRSS13",0.0956437316295991
"NOL4L",0.0959190356642249
"ARRDC4",0.0961503851052688
"CACNA1G",0.0962535248567781
"NTN4",0.0963086838576013
"SERINC1",0.0965587044534413
"NAA30",0.0966648110960117
"BVES",0.0967744945842081
"OTOGL",0.0967967796138923
"TMEM249",0.096918558953392
"PDGFRA",0.0969752751199026
"SLC15A4",0.0971002703650549
"FAM178B",0.0971111818988266
"LGMN",0.0971710898303778
"CLDN10",0.0974174673891924
"DNAH12",0.0974384548060468
"RPA4",0.0975307979835606
"SYNPO2",0.0976071294479953
"EFEMP1",0.0976282148364826
"BLACAT1",0.0976409369406105
"SPATA20",0.0977560233365402
"GUCD1",0.0977862455747988
"AVIL",0.097844622004473
"KCNK1",0.0980111870683964
"ZC3H12C",0.0982545584090816
"AQP4",0.0984168865435356
"TBC1D32",0.0984709293065313
"SERPINE2",0.098486765650701
"UGCG",0.0987854251012146
"SCYL3",0.0988654137922206
"PLAC8L1",0.0990012582903224
"SLC9A6",0.0990047647948858
"INSIG1",0.0990940838355974
"COPZ2",0.0991654197909805
"SNTB1",0.0991810154838398
"POU4F1",0.0992342924916524
"C1orf94",0.0993818290258091
"VSTM2A",0.0995734239978469
"TSPAN7",0.0995951417004049
"TMEM129",0.0996992569070286
"KIFC2",0.0997162980120975
"CARD10",0.099801302252057
"EMB",0.100043855051636
"TTC30A",0.100095535041927
"LHX4",0.100302767648198
"PCDHB14",0.100313420707277
"DNMT3B",0.100566772432907
"TNFAIP3",0.100697585665042
"SGK1",0.100836960209391
"ADRA1A",0.100922221293498
"ZBBX",0.10097933090839
"GFM1",0.101012145748988
"TTC8",0.101156469855652
"IFIT5",0.101219697482735
"THSD7A",0.101417004048583
"UNC5A",0.101564503199723
"APOL6",0.101756002795711
"PUS3",0.101979857670457
"ARL6IP1",0.102024291497976
"POP4",0.102029455062597
"PIRT",0.102118824562899
"TFAP2E",0.10226942407653
"PRKCB",0.102275350103574
"INHBA",0.102628664429751
"CDC14B",0.102960469934333
"LRRK2",0.103319759089612
"ATP11C",0.103350541552789
"RSPH4A",0.10341917853853
"ARHGEF10L",0.103630249281313
"MSX1",0.103739602575476
"ZNF853",0.103759795160896
"POLH",0.103794157949996
"IGFBP6",0.10406665959157
"AREL1",0.104087144917827
"KCNJ3",0.104158081749437
"ARNT",0.104259106434035
"SLC7A7",0.104405720861026
"ARHGEF4",0.104515496055239
"TM6SF1",0.104634271504164
"MPPED1",0.104670768815457
"FCGBP",0.105041026552295
"EFHB",0.105354738701209
"PLK3",0.105408563749791
"C1orf162",0.105415195124891
"PPP1R16A",0.105476262779634
"CA13",0.105545622403022
"SLC16A3",0.105787849557919
"CLDN11",0.105849029343164
"FUT8",0.10587044534413
"GPRIN1",0.106179462659389
"CORO6",0.106318357091949
"SHANK1",0.106348933450753
"GRIA4",0.106605923780502
"MAP7D1",0.10668016194332
"TRPC3",0.106724568384116
"PSMD1",0.106882591093117
"PLAU",0.106895242166263
"TNNT1",0.106944762649752
"TRAPPC5",0.107048643849628
"OBSL1",0.107186790991725
"WLS",0.107644811003885
"COL5A2",0.107915422574531
"TMEM68",0.108097165991903
"PPM1E",0.108149138898357
"SOCS2",0.108187749528254
"LHFPL4",0.108499576162623
"ZSCAN31",0.108842846476566
"CADM1",0.108906882591093
"ANKRD28",0.109013614188905
"KCNH8",0.109182977878
"BCL6",0.109350617433274
"PARP3",0.109566661762584
"DARS2",0.109849193329387
"ANKDD1B",0.109850171925929
"MUC20",0.110129258284415
"STT3A",0.110185356119853
"HMGCR",0.110323886639676
"SLC13A3",0.1110768548427
"ELL2",0.11109455042316
"KIAA1549L",0.111246896711109
"C1orf198",0.111336608327672
"PCDHB7",0.111702569904433
"ARMC3",0.11179128835318
"RHEBL1",0.1118630740859
"CCDC7",0.111988200474467
"ASB7",0.112007245172425
"FOSL2",0.112330230468413
"CAPRIN2",0.112348178137652
"LRRC69",0.112366770322304
"ALG9",0.112863695420269
"PLEKHA5",0.112955465587045
"ME1",0.113161473641314
"USP24",0.113215204385863
"UBC",0.11336032388664
"GRIP1",0.113400294959611
"EDN1",0.11343379558427
"BRAP",0.113585748430626
"PHC1",0.113788218570431
"SLC25A15",0.113997065998688
"MITF",0.114038086320304
"CIITA",0.114128969134797
"TERF2",0.114285772943813
"ZNF189",0.114285772943813
"TIE1",0.114622353231876
"ATP13A1",0.114691041642195
"PTPRM",0.114848630646495
"NT5E",0.114883677633261
"ZNF532",0.11497975708502
"ZSCAN9",0.115096310340577
"CHRFAM7A",0.115167445385166
"COL1A1",0.11522032975863
"PRKACA",0.115268381188296
"ACAT1",0.115384615384615
"FZD4",0.115424693386283
"THSD4",0.115846366059686
"RASAL1",0.116113820771924
"TRIM14",0.116129007039609
"MYO6",0.116194331983806
"ABCC3",0.116430775792666
"WDR3",0.116509768195161
"CRH",0.11659218772783
"MAPK10",0.116599190283401
"SLC7A9",0.116633762491569
"IRAK2",0.116662994574608
"PHYHIPL",0.116807530895076
"PCSK9",0.11687007836284
"HELZ2",0.116891532565271
"FUT4",0.117019603985356
"LPGAT1",0.117212409685007
"NEUROD1",0.11736081494524
"MATN2",0.117401477587085
"RHOB",0.117408906882591
"CCT6B",0.117521173301684
"FAM78A",0.117572038241947
"NPY1R",0.117580176611393
"DNAJC28",0.117634497837379
"MDGA1",0.118216161659602
"ARSD",0.118591029243597
"ZPR1",0.118724399671896
"INTS6",0.119052442205362
"RHBDF2",0.11918633409659
"OPRM1",0.119213140265595
"MAP1LC3B",0.119230769230769
"DUS4L",0.119242838343962
"SLITRK5",0.119320382365243
"ABCD2",0.119514687797262
"ESYT2",0.119757836226383
"KIAA0586",0.119838056680162
"PNPLA3",0.120002255157667
"IFIT2",0.120167708225523
"SOGA3",0.120272993085089
"GALNT8",0.12051908461245
"RBMS3",0.12063950424622
"BBS12",0.120804669749833
"DSTYK",0.12085020242915
"NCEH1",0.121012529835912
"ZNF423",0.121097583177951
"PIGN",0.1211827350498
"EBF2",0.121198306924765
"FAAH2",0.121293193678249
"HSPA6",0.121366802229889
"VPS13B",0.12139971118248
"VAT1L",0.121727048442483
"SHISA2",0.12177547542245
"ZNF112",0.121908438115844
"PDZRN4",0.121958104329805
"OLFML3",0.122070566074034
"FTL",0.122374614256626
"KCNJ13",0.122421138683762
"PTCD2",0.122491560085328
"RAB15",0.122514151475005
"RRP8",0.122722906198919
"INPP4A",0.123145488507721
"KLLN",0.12316306037778
"P2RX5",0.123257937107043
"COL25A1",0.123566155874872
"CPE",0.123886639676113
"NTRK2",0.124010074999754
"HEATR5B",0.124114195700488
"TUBB",0.124493927125506
"ACTRT3",0.124543492627064
"FZD9",0.124612586021154
"GLRB",0.124619937736529
"PNOC",0.124757363691011
"TRAPPC6B",0.124898785425101
"UBA6",0.125101214574899
"FIGN",0.125128687907648
"ZFP36",0.125175798469085
"ABCA3",0.125208765786143
"SEMA3F",0.12522191894866
"SULF2",0.125325536083195
"NUDCD3",0.125506072874494
"KIAA0930",0.125569636349257
"PTPRT",0.125576331711269
"ZKSCAN3",0.12579873327236
"GCLC",0.125909101914132
"RBM27",0.125961337801389
"TRAF3IP1",0.126275269490404
"LHX5",0.126378557956953
"HSPH1",0.126518218623482
"TBCK",0.126524621853419
"ZNF136",0.126746307517953
"CCDC146",0.126746749483963
"MAPK11",0.126994540765517
"KCNS3",0.12736309833751
"CDCP1",0.127528634317255
"RHOT1",0.12753036437247
"SCIN",0.127648530703623
"TUBB2A",0.127732793522267
"AKAP6",0.127935222672065
"RNF157",0.127935222672065
"TSPAN2",0.127974081854651
"NRP1",0.12802839961739
"GABRG1",0.128089202302338
"CTTN",0.128137651821862
"NR0B1",0.128359278831512
"CLMN",0.128710707382245
"PCDH1",0.128777011802387
"ZNF235",0.129017968628061
"ABCG2",0.129065381087041
"LGALS8",0.129486207516868
"MTMR3",0.129683347372668
"SLC6A16",0.129691623521299
"IGSF9B",0.129723763619645
"JAG2",0.129877954982425
"C4orf48",0.12995951417004
"AGO4",0.130188299894639
"MEIS1",0.130263752447284
"CALM2",0.130364372469636
"CRYM",0.130468146989318
"TTR",0.130504218917429
"CEBPA",0.130547518605192
"YEATS2",0.130573409752728
"OSBP2",0.13088991280748
"FAM217B",0.130978288542659
"PCBP3",0.13136022253267
"S100A11",0.131473705879809
"SLC16A6",0.131477675154924
"ZBTB10",0.131578947368421
"PCDHB5",0.131694097573978
"CCNF",0.131731971214248
"PCDH15",0.132087705487659
"EGR2",0.132150606660926
"EQTN",0.132158480084561
"GOT2",0.132186234817814
"SYT14",0.132186234817814
"ANGPTL4",0.132207899510514
"DNAJB4",0.132650121208754
"ZBTB6",0.132731894627435
"ZIC1",0.132812595893409
"KCNJ2",0.132978985426794
"ARHGEF17",0.133273544653954
"NTF3",0.133281989021484
"HSPA2",0.133677456181499
"ZNF134",0.133941304815355
"ERAP1",0.133986181111479
"CEP295NL",0.134045951490437
"MAK16",0.134508679546115
"TOX",0.13458229573239
"NLN",0.134615384615385
"FAM110C",0.134685028237459
"TENM1",0.134706593521201
"CLK4",0.134817813765182
"PTPN3",0.135026303394448
"PNMA2",0.135128296139451
"RNF217",0.135309455395698
"TMEM231",0.135795908993016
"IKZF1",0.136352305407334
"ABCA6",0.136364957147178
"CDH12",0.136916575996416
"PEAK1",0.136959570705401
"C11orf87",0.137076705589724
"WFDC1",0.137518209407849
"TAB2",0.137990383772862
"SSR1",0.13806366736645
"GLCE",0.138259109311741
"ISG15",0.138535017102777
"DSEL",0.138569765853864
"LUM",0.138644114230141
"SULF1",0.138685115114395
"SCUBE3",0.138856696499764
"GMFB",0.138866396761134
"DGAT2",0.138899989572555
"TRPC4",0.138980362110983
"MAN2B2",0.139141553510061
"ZNF230",0.13953221499622
"CP",0.13960441601773
"JAZF1",0.139690703232095
"AMH",0.139776421264144
"RRAD",0.139818875825091
"CATSPERG",0.140040505932232
"RNF17",0.140059349921572
"KRT31",0.140160725636529
"GRHL1",0.140245239900385
"NCOA4",0.140283400809717
"IRGQ",0.14029050071107
"PSD2",0.140346899702489
"PARVB",0.140354570768203
"MTCL1",0.140407460733044
"APLP2",0.140485829959514
"CWF19L1",0.140781929405459
"MAMLD1",0.141126838194791
"SLC30A7",0.141163463482576
"DYDC2",0.141327845832452
"NETO2",0.1417004048583
"JMY",0.141729097863526
"TMEM263",0.141754173492454
"PCDHB12",0.14176952558749
"EIF1AD",0.142103348237423
"RRAGD",0.142204995839882
"ELOVL6",0.142213674963242
"FLOT2",0.14227849925057
"NR3C2",0.142389766976819
"ANKMY2",0.142538978422746
"ELMO3",0.142692606708641
"NFATC2",0.142925588333024
"UBB",0.143023432543104
"CDC42EP2",0.143151698189913
"CBR4",0.14331983805668
"NAGA",0.143431212796177
"SLC7A11",0.143798226612825
"SLITRK1",0.143843470102236
"OTUD5",0.143870387925722
"TMSB4X",0.143927125506073
"SNX25",0.144002384745961
