"nhoods1","nhoods2","sim"
"224570","233291",0.731254071779
"224947","93363",0.693992745138071
"225099","113725",0.719572679476227
"225114","46221",0.673676421460507
"225134","43872",0.636059604668068
"225332","154014",0.7402021038843
"225335","100834",0.613887486298727
"225358","89356",0.774462163723517
"225482","235623",0.756127940402896
"225564","128633",0.772596186498476
"225978","4778",0.728109705963724
"226457","195241",0.74419598384424
"226795","147432",0.750982148379874
"226903","221023",0.817955569384193
"227082","61470",0.641998161786528
"227116","33966",0.759586453323942
"227624","12364",0.679004315594756
"227958","50234",0.72657642470832
"228108","22950",0.573615722198206
"228150","228234",0.751142172929571
"228152","210033",0.710488983206736
"228523","199151",0.689101798228653
"228530","65181",0.793610545917737
"228558","2201",0.71319511505971
"228736","93023",0.75377152998898
"228964","26822",0.703514136755575
"229076","34191",0.564094174996856
"229344","47551",0.732067597675421
"229684","49046",0.786895318072786
"229831","168282",0.638608350230419
"230306","123947",0.71496318715765
"230461","4130",0.718621958214542
"230692","62422",0.71506880578501
"231089","242506",0.729216769002824
"231469","187471",0.760940427772119
"231492","124092",0.697824876245914
"23189","64710",0.691503224898924
"232029","137832",0.683945035071995
"232264","156496",0.6376955893854
"232360","93180",0.711591333015053
"232439","118350",0.734351646021107
"233239","111695",0.646258814872821
"234218","213192",0.777548731458659
"234726","239978",0.570075513611801
"234730","84663",0.689245702155432
"235190","14083",0.676023339870684
"235772","168649",0.645014433198811
"236269","20913",0.806306722255942
"236282","58290",0.693452835545286
"236582","212979",0.786628181087202
"237406","114254",0.639048336359139
"237461","212633",0.595634656402213
"237482","111848",0.648510237153926
"237957","105619",0.73770163527873
"238040","13675",0.725387764113278
"238554","169460",0.690498818797935
"238583","205568",0.707638413628264
"238864","111564",0.557856504008859
"239267","77533",0.744757324537337
"239655","195645",0.723112265846464
"239960","20037",0.821765637127731
"240110","169875",0.641440476850055
"240122","85161",0.604495012427473
"240232","124102",0.666248010828171
"24030","113186",0.659472839748752
"240442","95228",0.696661797540487
"240599","209589",0.786158153147587
"240832","132286",0.667165261793391
"241219","67675",0.703886663927636
"241827","62950",0.761705689307995
"241871","4044",0.750840846954796
"241962","110318",0.73121663440656
"242336","210176",0.793381596444886
"242715","159672",0.64791003705915
"243066","202315",0.680406864163679
"243082","216253",0.781295735113862
"243213","146631",0.741682272334829
"243237","129547",0.643307007737988
"243766","227498",0.789678331517674
"243795","227644",0.726464954253602
"243842","133562",0.696241475547099
"244035","237158",0.726665411738072
"244562","178279",0.659526074510017
"244639","206173",0.718648101625403
"245619","159153",0.665200812665355
"245736","203924",0.764927652297449
"245770","89216",0.736175175863278
"245789","203308",0.740734402249839
"245885","223599",0.741136871293645
"246710","102640",0.784177896638069
"246913","96741",0.708332852546277
"247239","1512",0.747212658925542
"247536","66793",0.747860063079646
"247609","106628",0.696377730382813
"248666","78080",0.697235878976669
"249482","112906",0.64691211221344
"250239","12527",0.725246028695716
"250465","34632",0.552381125733767
"250620","94288",0.690841187926614
"251141","206109",0.567693583990935
"251225","226132",0.715279172573132
"251274","20274",0.815145155503895
"251608","110504",0.65128181782792
"252290","4372",0.74222565455404
"252820","89892",0.761060531756291
"25284","28048",0.675111874511207
"253613","192869",0.748132441927344
"254002","77913",0.749116876863976
"254008","193940",0.778469985331443
"254186","210435",0.794438012798143
"254371","159131",0.683632789505004
"254373","119566",0.756888995843077
"254879","166703",0.671143053096038
"255314","36204",0.694514654064134
"256003","79871",0.62784392765027
"256137","189989",0.720189476959716
"256215","59759",0.606116793100935
"256559","150845",0.721810898100178
"256716","114241",0.730231586849433
"256749","34558",0.640861824745324
"256781","218322",0.77676826152122
"256841","44336",0.597816690933181
"257268","91791",0.725120340321832
"257353","100667",0.750421218647095
"25741","128662",0.651275790060472
"257873","88704",0.608680515068864
"257946","190472",0.78102826628143
"258765","13797",0.652675424876408
"258775","20263",0.810908458761202
"258883","117097",0.758575119588013
"259155","144492",0.71602408697074
"25918","187785",0.645286906230844
"259223","15078",0.703302509205136
"259756","21875",0.68280744488845
"259842","48976",0.779411903770142
"259909","187420",0.646874207207191
"259999","171431",0.58683821380675
"26031","180644",0.692257767353756
"260329","124975",0.74613545982168
"260380","204102",0.801974248767125
"260585","169899",0.677166270802947
"261215","84624",0.663902209087717
"261480","18846",0.788983710455223
"261940","231727",0.818595666570242
"262170","158776",0.708913105394265
"262379","212272",0.823564750285512
"262380","118167",0.672429335737248
"262476","115325",0.767365367017973
"262480","184451",0.790534406568694
"262637","234487",0.747103739346129
"263278","89182",0.773262088801666
"263635","82861",0.580206945260407
"263821","33206",0.642407172773674
"264045","107931",0.707055940643562
"264242","177595",0.707379271935879
"264369","50585",0.748918577192569
"264582","170964",0.683310929473589
"264688","8374",0.697972632005492
"265810","207618",0.582676072950254
"266186","37292",0.694881322670217
"266373","130974",0.712238325891383
"266674","91724",0.773309796019997
"267089","166121",0.701609703024889
"267836","185341",0.75073294792838
"268112","4922",0.733768444489836
"268752","163460",0.638021235413746
"269064","216488",0.73683217791098
"269157","144444",0.664886686210415
"269345","49444",0.764123860188408
"269555","76689",0.737401113117872
"270265","13924",0.707018263844084
"270441","202813",0.777763201727941
"270615","125054",0.647999685082221
"270653","75534",0.798662593245287
"270664","98668",0.670815615239619
"270700","6013",0.755424998470498
"270930","138158",0.638349461432014
"271947","229599",0.761826309928515
"27211","135546",0.657773428825964
"273386","8329",0.678499783689839
"274578","127686",0.692424827088452
"275020","28170",0.657835465413581
"275185","95055",0.631585861264243
"275895","123253",0.677903880855562
"276871","22083",0.705367340612888
"277782","204757",0.7194174229723
"278989","30309",0.689323270383871
"280257","155688",0.736973919695261
"281059","77801",0.667754269870027
"282064","191061",0.66968218431909
"28319","58165",0.689869840073908
"283452","94162",0.722771347720491
"283828","186805",0.778217677222697
"284020","11013",0.57992577872332
"284568","178439",0.612990803430808
"284757","220809",0.623587022630323
"284810","214856",0.788831907634151
"284962","182684",0.755550969278262
"285767","710",0.610834153077688
"285822","118240",0.792011168249091
"286137","96199",0.639557833238086
"286597","239862",0.741732496921077
"287293","148583",0.668333488304
"287445","79157",0.615984100117613
"287822","112951",0.765099282199188
"287913","126403",0.79309661160901
"288014","141820",0.712946990641581
"288059","156107",0.685750584663542
"288395","144450",0.737584852536807
