"gene","cope"
"OR51V1",-0.0104320744380427
"C20orf173",-0.0103591656263022
"HOXA2",-0.0102904140007177
"SPINK13",-0.0102726927634109
"UBE2G1",-0.0102630192484848
"CYP4F22",-0.0102268749320791
"AQP9",-0.0102268736794168
"DSG1",-0.0101898230862639
"C10orf71",-0.010152083906992
"FRG2C",-0.0101364530830707
"ENAM",-0.0101049211427548
"MTCL1",-0.0100416597242348
"VPS11",-0.0100355494471334
"CAPN11",-0.0100130574721113
"DUOXA2",-0.010005238544345
"MARCO",-0.00988927055544467
"CD1C",-0.00988353069530116
"ZP2",-0.00988353069530116
"DNAJA2",-0.00978194294562627
"PADI6",-0.00975662256301587
"PRSS37",-0.00975662162076794
"APOBEC3H",-0.00974529700978051
"UGT2A1",-0.00972620582515225
"TMEM174",-0.0095625078606575
"FGF11",-0.00952939503891206
"C3orf84",-0.00950688706133783
"HAND1",-0.00950688647161962
"TNFSF11",-0.00946277395454302
"OR10H1",-0.00946277279547336
"WDR48",-0.00936703426243823
"HSPA1A",-0.0093029177277111
"CPA1",-0.00928290891283858
"TSHB",-0.00928290831029485
"PLCZ1",-0.00918133643971268
"DCSTAMP",-0.00910154249021002
"OR3A2",-0.00910154207231224
"CPN1",-0.00905392745389009
"FCRL5",-0.00903289642772209
"CYP2C9",-0.00902241185266037
"DIRC1",-0.00902241185266037
"PGLYRP3",-0.00894334565306475
"UCMA",-0.00894334565306475
"GPR141",-0.00892282344213079
"CCR1",-0.00890226355390349
"VSX2",-0.00881955108914719
"CEACAM20",-0.00878267541661154
"SERPINB10",-0.00870637608954206
"PRPS1L1",-0.00866521379632985
"SPANXN1",-0.0086333004449463
"DEFB119",-0.0086193934537436
"WFDC6",-0.00861939213915053
"SLC6A18",-0.00857933638561264
"FCRL1",-0.00857933573818541
"PRR23B",-0.00854949538932897
"ZNF207",-0.00846256881053218
"CEACAM4",-0.00833277710692176
"ESX1",-0.00833277644188395
"IFNG",-0.0083327757768463
"OR5A1",-0.00828435686331905
"HOXC5",-0.00822214684112962
"GAL",-0.00820713855273211
"HAVCR1",-0.00820136744991664
"USP10",-0.00819996320714057
"GCSAM",-0.00811225512069341
"SKIL",-0.00809180426816085
"CEACAM7",-0.00807929104045897
"MXI1",-0.00804218119817262
"MAGEB2",-0.00803958342780534
"TREML1",-0.00793683372590985
"ZNF211",-0.00781594949523083
"CARD18",-0.00775933633938668
"TFAP2A",-0.00770321877131481
"ENAH",-0.00758289651868741
"OR2V1",-0.00754872219287245
"SPRR4",-0.00754872219287245
"SPRR3",-0.00754872146385297
"FDFT1",-0.00748281286887856
"MTNR1B",-0.00747062731084847
"F9",-0.0073882341743577
"MAGEA12",-0.0073882341743577
"ZNF679",-0.00735399195064728
"OR13J1",-0.00726991446327952
"SLAIN1",-0.00725228208068938
"OR4Q3",-0.00707068972515495
"CYSLTR1",-0.00705839054928784
"APOF",-0.0069758247718524
"CLEC1B",-0.00696853220546052
"OR4K5",-0.00696772091703268
"NCOA4",-0.00692469653408376
"CCDC179",-0.0068710669398354
"HOXA11",-0.00686344951886109
"WFDC9",-0.00686344840141089
"LGALS13",-0.00675781240695188
"ZNF229",-0.00671555801460537
"FKBP6",-0.00666103587907285
"IL22RA2",-0.00659290717681233
"IGKC",-0.00659290605997892
"LCE2A",-0.00659290605997892
"OR10A5",-0.00659290605997892
"VPREB1",-0.00659290605997892
"FCGR3B",-0.00654218931487809
"PGLYRP4",-0.00637985161144324
"CCL23",-0.0063650671036028
"DMRTC2",-0.00636506624699148
"CFLAR",-0.00633072171130678
"ADGRD2",-0.00621131743266609
"CD1E",-0.00615994837297427
"FAP",-0.00611165984794603
"KRT6C",-0.00609131533998153
"HTR3C",-0.00609131472063395
"OR2D3",-0.00609131410128656
"ANKRD33",-0.00604789480062341
"CEACAM3",-0.00603493886055829
"XIRP1",-0.00603493886055829
"UBASH3A",-0.0060349379591772
"MORC3",-0.00601184419848197
"IGHM",-0.0059739667610747
"P2RY10",-0.00593243478172836
"KLRC4",-0.00585454887540008
"IL4",-0.00585454630980103
"TREML4",-0.00585454630980103
"DNAH3",-0.00584782718295912
"SOX10",-0.00583942988409045
"MSMB",-0.00573292156064822
"SMIM23",-0.00569639711083975
"ICOS",-0.00560894945933058
"ASCL3",-0.00548247110803604
"IL21",-0.00545072742352175
"NMS",-0.00545072742352175
"ZKSCAN4",-0.0054030432487129
"FCGR3A",-0.00537654193328668
"AKAP4",-0.00522125748388481
"ELSPBP1",-0.00522125748388481
"ADH7",-0.00519405636258535
"MUC21",-0.00519405636258535
"PSG11",-0.00518504096046479
"SPATA31D3",-0.00518504096046479
"WNT10A",-0.00512879181524341
"CCER1",-0.00508609524833336
"OR11G2",-0.00508609524833336
"TRIML1",-0.00508609524833336
"ABCB5",-0.00503520566904636
"SEC23IP",-0.00498532884415811
"IL1RL1",-0.00492466259891111
"IL9",-0.00491896394013767
"SAGE1",-0.00491896394013767
"HMGCR",-0.00488404800504546
"KRTAP4-12",-0.00480538071665741
"MAGEA11",-0.00480538071665741
"CXCL9",-0.00465919928999358
"HSD3B2",-0.00465919928999358
"S100A12",-0.00463496478168547
"SELENON",-0.00461833306321506
"SERPINB3",-0.00450863598541027
