"gene","cope"
"CDK7",-0.0181852925890052
"LZIC",-0.0180799779116944
"RBMX",-0.0180635615424925
"WFIKKN1",-0.0179879829416141
"FSCN3",-0.0179642770472121
"PNISR",-0.0179245719217669
"ASMTL",-0.0179184450624415
"TRIP12",-0.0178958146665319
"VAPB",-0.0178802350817978
"RBBP4",-0.0178640742395628
"MANEAL",-0.0177522877926925
"FAM234B",-0.0177200825506571
"NDFIP1",-0.0176009124115716
"POLR2C",-0.0175951214989777
"EDARADD",-0.0175237321698171
"ABHD14A",-0.0175185429876747
"ALK",-0.0175181392342697
"RTCA",-0.0175128959637425
"NLRP1",-0.0175074090528796
"GTPBP6",-0.0174989853316774
"PXMP4",-0.0174915426102644
"HIBADH",-0.0174619882962964
"CDCA4",-0.0174323620014374
"WDR73",-0.0173502834802893
"TCP10L",-0.0173429250372123
"VPS72",-0.0173192372608693
"ERO1B",-0.0172941347491277
"SLC26A8",-0.0172528309255522
"PHAX",-0.0171316936435234
"ZNRF1",-0.0170911048547038
"DNAJA2",-0.0170539546101716
"ELL3",-0.0170411647143069
"FAM199X",-0.0169202033235031
"NQO1",-0.0168141281772536
"SYT17",-0.0167898765035515
"TRMT61A",-0.0167863762041055
"CNGA4",-0.016768684758025
"STRAP",-0.0167286461761711
"ABHD11",-0.0167281012322707
"ZNF605",-0.0167213758905052
"UBP1",-0.016613766291664
"ATP8B3",-0.0164830244064223
"USP3",-0.0164343490171587
"ZFP69",-0.0164339184946491
"CYB5R4",-0.0163957798296276
"PAMR1",-0.0163774170146585
"AQP8",-0.0163746706290728
"PIFO",-0.0163665075430812
"GPAA1",-0.0163521560255424
"CRHR1",-0.0162936997949536
"ZNF532",-0.0162713174751716
"IGSF22",-0.0162522169221212
"ARGLU1",-0.0161983878673921
"DGKQ",-0.0161292154258423
"TSPAN2",-0.0161163298556172
"WDR83",-0.0161156229437442
"C1orf94",-0.0161126492509304
"ZYX",-0.0160774185283398
"SYT9",-0.0160597438711052
"SETD9",-0.0160501354096367
"ATG9A",-0.0160076720942791
"ACAP2",-0.0158461629002457
"FKBP7",-0.0158333771112414
"AARD",-0.0157707113741627
"ANO9",-0.0156269076979498
"C17orf78",-0.0156269076979498
"CCRL2",-0.0156269076979498
"CYP3A4",-0.0156269076979498
"FPR2",-0.0156269076979498
"MS4A6A",-0.0156269076979498
"PLEKHS1",-0.0156269076979498
"SDS",-0.0156269076979498
"SHOX2",-0.0156269076979498
"SOD3",-0.0156269076979498
"STAB2",-0.0156269076979498
"TMEM37",-0.0156269076979498
"VAV1",-0.0156269076979498
"MAGEC1",-0.0156269076979498
"ELSPBP1",-0.0156269076979498
"P2RY8",-0.0156269076979498
"ACMSD",-0.0156259641295706
"ACP5",-0.0156259641295706
"ACSM5",-0.0156259641295706
"ALOX15",-0.0156259641295706
"APOBEC2",-0.0156259641295706
"BCL2A1",-0.0156259641295706
"BEND2",-0.0156259641295706
"BLNK",-0.0156259641295706
"C18orf63",-0.0156259641295706
"C5orf60",-0.0156259641295706
"CD2",-0.0156259641295706
"CKM",-0.0156259641295706
"CMKLR1",-0.0156259641295706
"CPA5",-0.0156259641295706
"CYP17A1",-0.0156259641295706
"DENND2D",-0.0156259641295706
"DPEP2",-0.0156259641295706
"EBI3",-0.0156259641295706
"EDAR",-0.0156259641295706
"ERVV-1",-0.0156259641295706
"F13B",-0.0156259641295706
"F2RL3",-0.0156259641295706
"FAM177B",-0.0156259641295706
"FAM186A",-0.0156259641295706
"FAM217A",-0.0156259641295706
"FCER1A",-0.0156259641295706
"FCRL3",-0.0156259641295706
"FGB",-0.0156259641295706
"FLT4",-0.0156259641295706
"GBP5",-0.0156259641295706
"GDPD4",-0.0156259641295706
"GPR18",-0.0156259641295706
"GRHL2",-0.0156259641295706
"GSDMA",-0.0156259641295706
"IL7R",-0.0156259641295706
"IP6K3",-0.0156259641295706
"ITIH6",-0.0156259641295706
"KIAA1210",-0.0156259641295706
"LCK",-0.0156259641295706
"LILRA4",-0.0156259641295706
"LILRA6",-0.0156259641295706
"LRRC8E",-0.0156259641295706
"LYZL4",-0.0156259641295706
"METTL21C",-0.0156259641295706
"MMP9",-0.0156259641295706
"MPZL2",-0.0156259641295706
"MS4A15",-0.0156259641295706
"MS4A2",-0.0156259641295706
"MS4A4A",-0.0156259641295706
"MUC2",-0.0156259641295706
"MUC4",-0.0156259641295706
"NCF2",-0.0156259641295706
"NKX3-1",-0.0156259641295706
"NPHS2",-0.0156259641295706
"OGN",-0.0156259641295706
"OMD",-0.0156259641295706
"OPN5",-0.0156259641295706
"PGA5",-0.0156259641295706
"PLA2G4E",-0.0156259641295706
"PLG",-0.0156259641295706
"PON1",-0.0156259641295706
"PTGER4",-0.0156259641295706
"PYY",-0.0156259641295706
"RAET1E",-0.0156259641295706
"RBP2",-0.0156259641295706
"RNF113B",-0.0156259641295706
"RNF39",-0.0156259641295706
"RS1",-0.0156259641295706
"S1PR4",-0.0156259641295706
"SCEL",-0.0156259641295706
"SCGB3A1",-0.0156259641295706
"SIGLEC14",-0.0156259641295706
"SLC22A16",-0.0156259641295706
"SLC46A2",-0.0156259641295706
"SLC51B",-0.0156259641295706
"SPDYE6",-0.0156259641295706
"SPRR2D",-0.0156259641295706
"SSX3",-0.0156259641295706
"SULT2A1",-0.0156259641295706
"TBX22",-0.0156259641295706
"TMEM150B",-0.0156259641295706
"TMPRSS2",-0.0156259641295706
"TNFSF14",-0.0156259641295706
"TOPAZ1",-0.0156259641295706
"TSACC",-0.0156259641295706
"UTS2",-0.0156259641295706
"WDR64",-0.0156259641295706
"ZDHHC19",-0.0156259641295706
"APOBEC3B",-0.0156259641295706
"BSX",-0.0156259641295706
"CYP4F2",-0.0156259641295706
"CYP4F3",-0.0156259641295706
"DDX53",-0.0156259641295706
"NKX2-3",-0.0156259641295706
"OTOL1",-0.0156259641295706
"PCK1",-0.0156259641295706
"PRSS56",-0.0156259641295706
"TNFRSF13B",-0.0156259641295706
"CUZD1",-0.0156259641295706
"ADRB3",-0.0156259641295706
"APOH",-0.0156259641295706
"HELT",-0.0156259641295706
"KRTAP13-1",-0.0156259641295706
"LHX8",-0.0156259641295706
"TMEM202",-0.0156259641295706
"GJA9",-0.0156259641295706
"NUTM2E",-0.0156259641295706
"ASNSD1",-0.0155989287557558
"LURAP1",-0.0155807077069897
"SNTG1",-0.0155361937229432
"RGS14",-0.01551067692936
"LYRM2",-0.0153489397554532
"ECSIT",-0.0153437512836401
"LMO4",-0.0153430611373191
"ARFGAP3",-0.0153160725974031
"PEX10",-0.0153129304811024
"EIF2AK3",-0.0151731462180302
"PFDN4",-0.0151382601963141
"CD36",-0.0149592049290326
"ZFP90",-0.0149571925601942
"TRPT1",-0.0149521399873659
"ECH1",-0.0149327455815901
"PHYH",-0.014831305663288
"ZMAT3",-0.0147929092517667
"TRIB1",-0.0147703436636274
"FLNC",-0.0147647869515146
"HEPN1",-0.0147504228571572
"STARD6",-0.0147168488183546
"NOC2L",-0.0146664708901409
"TMEM9B",-0.0146590160402068
"IP6K2",-0.0145955589121458
"ZBTB1",-0.014443710968184
"TMEM106A",-0.0144268334269603
"STARD3NL",-0.0143742390358668
"FAM229A",-0.014319529972688
"PLEKHJ1",-0.0142865968060454
"PLAC8L1",-0.0142789496995636
"MTCH1",-0.0142647415944198
"RAB2A",-0.014187129861278
"P3H4",-0.0141797039207242
"DHX36",-0.0141639566604503
"APEX1",-0.0141454171639435
"GPBP1",-0.0141177739847155
"POLR1B",-0.0141104869920837
"C9orf24",-0.0140509432552467
"RNF10",-0.0140353312974246
"LYPD6",-0.01398830249157
"ARVCF",-0.0139859742911709
"CDIP1",-0.0139633098891495
"ATG12",-0.0139513018040638
"NFKBIB",-0.0139163485600563
"NPAS1",-0.0138032419951299
"MORF4L2",-0.0138018726162924
"CCNT2",-0.0137869382563031
"KCTD13",-0.0137803226950305
"COX4I1",-0.0137526451551159
"CBLN1",-0.0136803377559204
"STK25",-0.0136738700817501
"TSC2",-0.0136701657051895
"PARP2",-0.0135271637116585
"ZNF844",-0.0134287790658376
"KCTD4",-0.0134098858417009
"CYP26A1",-0.0133864337720044
"ERCC2",-0.0133138842593572
"ZNF530",-0.0132886830471503
"PDZRN3",-0.0132857099924442
"FNBP1L",-0.0132700399180063
"BRK1",-0.0132697517434927
"PSMC5",-0.013252817143299
"FREM3",-0.0132019035460873
"N6AMT1",-0.0131080725660527
"SERINC2",-0.0130437537619277
"ZNF426",-0.013003666209294
"FAM133B",-0.0129968247075797
"EGR3",-0.0129924389557835
"MAP2K7",-0.0129496414017014
"PSMC4",-0.0129457698469816
"SAT2",-0.0128480814036074
"NDUFB8",-0.0127796309157308
"SBK1",-0.0127488691839744
"APLP2",-0.0127229992679074
"KIAA2026",-0.0125309227287971
"TUFT1",-0.0124644068391142
"ZDHHC16",-0.0124627522939643
"PSMB5",-0.0123926338220632
"GAR1",-0.0122485986238388
"HCCS",-0.0122475899858055
"TTI1",-0.0122412563458967
"KLC1",-0.0122147170073796
"CIDEA",-0.0120445322786887
"SNAI2",-0.0120206924713149
"ZBTB7B",-0.0120036149030269
"SAMD8",-0.0119539247872386
"TRPC5",-0.0118892710102186
"RNF7",-0.0118624147770199
"ARHGEF25",-0.0117594637646675
"NDUFB6",-0.0117063622078906
"ZNF570",-0.0116974431999394
"FGGY",-0.0116957936933281
"NCLN",-0.0116375744905336
"METTL22",-0.0116138423168593
"ZFHX4",-0.0115300362933473
"BRINP3",-0.0114419005831045
"PRR29",-0.0114245031346864
"ZNF625",-0.0114071676125798
"TAS2R14",-0.011394363479941
"PSMC3IP",-0.0113682697052485
"OSCAR",-0.0113680831086522
"BOD1L1",-0.0113280828568346
"SLC27A6",-0.0113005797430037
"CSNK1G1",-0.0112672084446182
"CKAP4",-0.0111810974817543
"CARNMT1",-0.0111763394256196
"BLVRB",-0.0111648936086836
"TUBB4B",-0.0111422439709364
"IL10RA",-0.0110574762480563
"GPR176",-0.0110134034422274
"ACAN",-0.010989010989011
"ALDH1A1",-0.010989010989011
"ANGPTL3",-0.010989010989011
"CCDC27",-0.010989010989011
"CD300LF",-0.010989010989011
"CHST13",-0.010989010989011
"CPB1",-0.010989010989011
"CR1L",-0.010989010989011
"CXCL1",-0.010989010989011
"FAM9B",-0.010989010989011
"GAL",-0.010989010989011
"GAPT",-0.010989010989011
"GATA6",-0.010989010989011
"GJB1",-0.010989010989011
"GJB2",-0.010989010989011
"GJB6",-0.010989010989011
"GZMB",-0.010989010989011
"HAMP",-0.010989010989011
"HHLA2",-0.010989010989011
"HTR1F",-0.010989010989011
"HYAL4",-0.010989010989011
"IL18R1",-0.010989010989011
"ITIH3",-0.010989010989011
"IZUMO2",-0.010989010989011
"KLHL40",-0.010989010989011
"KRTAP5-5",-0.010989010989011
"MAGEA12",-0.010989010989011
"MS4A10",-0.010989010989011
"MUC16",-0.010989010989011
"PPP1R3A",-0.010989010989011
"RAG2",-0.010989010989011
"RGL4",-0.010989010989011
"SIRPB2",-0.010989010989011
"SLFN14",-0.010989010989011
"SMC1B",-0.010989010989011
"SPINK13",-0.010989010989011
"SPINK9",-0.010989010989011
"SPTA1",-0.010989010989011
"TAF1L",-0.010989010989011
"TLR2",-0.010989010989011
"TMPRSS11D",-0.010989010989011
"TNIP3",-0.010989010989011
"TREM1",-0.010989010989011
"TUBA3D",-0.010989010989011
"UCMA",-0.010989010989011
"WNT2",-0.010989010989011
"ZG16B",-0.010989010989011
"CASR",-0.010989010989011
"GLOD5",-0.010989010989011
"RAET1G",-0.010989010989011
"SDR42E1",-0.010989010989011
"SSTR5",-0.010989010989011
"MCIDAS",-0.010989010989011
"NOTO",-0.010989010989011
"OR6K6",-0.010989010989011
"TMEM100",-0.0109623991055619
"ETFDH",-0.0109569575124518
"DUSP1",-0.0109125282821465
"LYG1",-0.0108851094537848
"HNRNPUL2",-0.0107837650686633
"ATAD3A",-0.0107775659264368
"MTCL1",-0.0107559829863649
"ARPC1A",-0.0106500622288248
"FBXO33",-0.0106463672415054
"C9orf40",-0.0106390133461965
"XRCC4",-0.010609734606665
"OSBPL7",-0.010542661635867
"LSM7",-0.0105371117086979
"LPIN1",-0.0105239634548498
"ZNF101",-0.0105020456788668
"GOLGA7",-0.010491626893142
"MAD1L1",-0.010435856565558
"DENND5B",-0.0102668457277051
"PPP1R8",-0.0102528132779385
"SLC7A11",-0.0102255279594292
"MSTN",-0.0102065437143088
"NIPSNAP3A",-0.0101746935397719
"FN3KRP",-0.0101656767087865
"ERAS",-0.0101533132893483
"UBFD1",-0.0101481380861889
"TPGS2",-0.0101003873723721
"WDR89",-0.0100661171412276
"GOLGA8B",-0.0100245892870443
"OPTN",-0.0100146810150111
"TSPYL1",-0.00995883907056211
"MRFAP1",-0.00995865894164138
"MORN3",-0.00986135981159097
"NPR2",-0.00985009642470444
"NEK8",-0.00980362242035121
"PITPNA",-0.00976777243647911
"TVP23C",-0.00975186943171563
"UBA1",-0.00974822710444051
"LIG3",-0.00973223173974819
"SMOX",-0.00971739631631321
"SCGN",-0.00970932003375404
"ASXL3",-0.00959826098878164
"C1orf56",-0.00959282007727412
"ZNF835",-0.00950138594804496
"SLC27A3",-0.0094908106244453
"RFFL",-0.00945817172079315
"SLC6A13",-0.00943994211472046
"TNK1",-0.00943486560754984
"SPR",-0.00939186843686043
"RND1",-0.00924921093715052
"GMPR2",-0.00923986214724805
"CRELD1",-0.00923433537110407
"CCNDBP1",-0.00917142164931755
"RNMT",-0.00909336107606086
"HDAC2",-0.00908593491542269
"ARF3",-0.00902438743253403
"MAVS",-0.00896785808057643
"TXNRD1",-0.00894209655347094
"ARL1",-0.00894008784428669
"COQ10A",-0.00893665243559892
"CLTC",-0.00887559297877303
"ZNF142",-0.0088482350297846
"ZNF277",-0.00878204378288077
"TPRN",-0.0087758701679367
"FGF9",-0.00876256082888855
"FNTA",-0.00866626868877661
"NDUFB2",-0.00866590635801382
"FBXO22",-0.00864012131735537
"UBXN2A",-0.00863458927225787
"ZNF454",-0.00861990072059983
"GLYCTK",-0.00858824018479568
"SSBP4",-0.00842098941732731
"FAM161B",-0.0083679718480786
"SP9",-0.00833747408039298
"KLHL11",-0.00816339141774447
"NCOA3",-0.00808532572817561
"MT1X",-0.00798374215263019
"PXMP2",-0.00798309811221883
"NR1D2",-0.00794226165331346
"SLC25A19",-0.00792169922595905
"PCTP",-0.00791119577614534
"XK",-0.00789405901482019
"SLC12A9",-0.00786768752689197
"ENO4",-0.00786286615379843
"ANKRD39",-0.00773418061985819
"FBLN5",-0.00765701392731962
"ZNF43",-0.00763683356204418
"ACD",-0.00759732904349443
"LRRC9",-0.00759596465485145
"ZIC4",-0.00750019078732339
"USP31",-0.00743067216657022
"HSPB2",-0.00736953239210845
"RPAP3",-0.00733302911764054
"RGS22",-0.00732499208364155
"LCA5",-0.00728349853243347
"NOL12",-0.00726865211820424
"MAU2",-0.00725715806733818
"TMEM121",-0.00709059096253899
"IDS",-0.00708427627569048
"TERC",-0.00706939668314005
"P2RX7",-0.00705398748546547
"CD320",-0.00702904989008469
"RAD9A",-0.00702353099311673
"PDE11A",-0.00699218969932873
"DDX21",-0.0069902044755797
"EIF4E3",-0.00692977380617237
"SLBP",-0.00689919283954085
"LDLRAD4",-0.00687645509255728
"NDST3",-0.00685941407294775
"ZNF419",-0.00684545904957988
"DMAP1",-0.00683635529060759
"TRIP4",-0.00677268763321007
"LRRTM2",-0.00670859054809768
"RAP1A",-0.00654882158523792
"COX17",-0.00654783588505332
"FAM210A",-0.00653775579490371
"WWC3",-0.00651417090911082
"ZNF24",-0.00644795785398423
"C2orf74",-0.00641052952002314
"CSNK2B",-0.00638997349212263
"WSCD2",-0.00638886788474045
"MSANTD2",-0.00633501808402057
"PSD4",-0.00629005428171554
"UGCG",-0.00628985431107942
"IK",-0.00628055993315673
"BCL2L13",-0.00620822034729376
"GTF3C4",-0.00614771449333419
"COQ3",-0.00613426511317054
"LMBRD1",-0.0061277581206828
"ZNF576",-0.00610952617179424
"PCM1",-0.0060108194750551
"OSTF1",-0.00600768166434985
"CCDC141",-0.00598796419565454
"AFF4",-0.00594917004454171
"NPDC1",-0.00589602197295765
"SCAMP1",-0.00589561297249325
"URB1",-0.00585244326288739
"GRINA",-0.00578775728274918
"HTATSF1",-0.00578130486073704
"LETMD1",-0.0057477917470366
"C17orf97",-0.00573895733259762
"WNT7B",-0.00564330664635554
"HDAC10",-0.00561835693180223
"SERP1",-0.00557702727877224
"MBTD1",-0.00556862643048816
"GDF10",-0.00554341316765999
"MAF1",-0.00551463697756099
"G6PC3",-0.00544064088407982
"HSD17B4",-0.00543755112631021
"SCAF1",-0.00535394878290797
"CCDC113",-0.00531551634327369
"FAM228B",-0.00531205486447392
"C1orf198",-0.00531011319767102
"BET1",-0.00530090891055003
"REPS1",-0.00529237606851097
"YTHDC2",-0.00527352618366652
"KCTD18",-0.00525337734240347
"TIGD6",-0.00523618373689579
"MAPK8IP1",-0.00520128464219168
"ARL16",-0.00519518571449641
"CERS2",-0.00517546753751619
"CSRNP1",-0.0051355119858828
"CYP39A1",-0.00512957990501517
"ZBTB22",-0.00510114649968494
"YTHDC1",-0.00502464155418687
"TRMT1",-0.005021184122033
"NUP188",-0.00495443571539333
"TTC14",-0.00479392671398484
"ELN",-0.00470563346590186
"MEF2A",-0.00460515163467875
"CLN5",-0.00453277928033225
"SLC35C2",-0.00443973535429106
"KITLG",-0.0044217614770052
"PRLR",-0.00441644240919507
"ANKRD50",-0.00439633492947369
"TRMT13",-0.00432415456797415
"ENPP4",-0.00430197424978069
"KLHL23",-0.00430004777830865
"PHKB",-0.00427702812163961
"PITHD1",-0.00422573850719324
"MYH7B",-0.00421140889045236
"LXN",-0.00417693227767411
"NFKBIA",-0.00412434140352413
"C8orf48",-0.00411146643858948
"ZNF304",-0.00400745524078255
"ZNF25",-0.00393726682496385
"GALE",-0.00389778904771195
"LSG1",-0.00387872263218779
"FGF1",-0.00384546918288972
"CSTF2T",-0.00382977714923991
"PACS2",-0.00381227636609948
"LDOC1",-0.00378796872906854
"ATXN10",-0.00376065873180741
"MED14",-0.0036918104858472
"AK9",-0.00364721263951401
"RIMKLB",-0.00359932641939705
"COTL1",-0.00357151386432811
"BRSK1",-0.00351182314114402
"SERP2",-0.00347649415622289
"GTF2H3",-0.00346906324295197
"TPBG",-0.00343878867796729
"RNF207",-0.00342586330868058
"TWSG1",-0.00338187500883953
"SNX1",-0.00326836408921283
"CD72",-0.00319847199652863
"ARMCX6",-0.0031838660981606
"GTPBP4",-0.00316797196050459
"HRH1",-0.00316193495756421
"PFDN1",-0.00315243446793014
"CRMP1",-0.00312870859855432
"LAT",-0.00308656943972506
"PCDHGA2",-0.00307924893694808
"PERP",-0.00306783173057255
"TUBGCP6",-0.00300979476114881
"ABT1",-0.00292224489790501
"KCNJ14",-0.00289618677649298
"NTAN1",-0.00284464407155398
"UBTD2",-0.00276309858342294
"CRLF1",-0.00265430757925182
"SLC26A7",-0.00262965391630617
"BAZ2B",-0.00261240468385292
"GLRX2",-0.00253201469488037
"BEST3",-0.00251919616933134
"ZNF524",-0.00246516417852514
"C15orf39",-0.00245232628012481
"PIGBOS1",-0.00242641092920722
"VRK3",-0.00242034798206058
"TRIM69",-0.00241860815079357
"ZNF653",-0.00231770172436564
"PRKCZ",-0.00229200489688117
"AKAP1",-0.00228899244861477
"ADNP2",-0.00228504374537943
"VOPP1",-0.00224755175565297
"TAF7L",-0.00223818939112406
"USP13",-0.00223240383664294
"HEXB",-0.00215387453164586
"HNRNPU",-0.00211150113090177
"ZNF660",-0.00201203751879906
"PRDX2",-0.00188827575267174
"AMN",-0.00187873622381112
"EML4",-0.00185448870854622
"FLOT1",-0.0018263995653767
"TSPAN4",-0.00177299951897659
"NDUFA9",-0.00174271142931631
"ABHD10",-0.00173808518221305
"NOL11",-0.00163030600050835
"ADI1",-0.00159459326645613
"GABPB1",-0.0015918780329649
"WDR12",-0.0015272417945722
"C16orf95",-0.00151472115884662
"DNAJB9",-0.00151276130297224
"RSAD2",-0.00143372124519728
"ZNF672",-0.00141512001475716
"ABHD15",-0.00140544725882462
"GDF11",-0.00138934930162346
"CTSZ",-0.00136407371243369
"SPNS3",-0.00131440200732167
"FAM161A",-0.00131091438384169
"MAP4K2",-0.00129878172159202
"CNIH1",-0.00128778060680008
"PPP6R1",-0.00128610526222057
"ANAPC16",-0.0012407760651133
"PPIG",-0.00116364196820779
"USP15",-0.0011483843736073
"UNC13D",-0.00114446852728891
"NPHS1",-0.00112354199382963
"RSL1D1",-0.00108717031708204
"TNFRSF13C",-0.00107002790309358
"C2CD2L",-0.000985528159041413
"ACY1",-0.000958123840097243
"MTMR6",-0.000880406117498702
"EXOC7",-0.000832302588977493
"TSTD1",-0.000803333032922625
"ZDHHC13",-0.000694688172943553
"SMTNL2",-0.000663628990734248
"CYB5R1",-0.000596334092368857
"ATG4D",-0.000545686350220159
"TIMM17B",-0.000532360442651415
"MKKS",-0.000532331731471538
"PRKCSH",-0.000498365602915171
"ZFAT",-0.000442032621618963
"POLR2H",-0.000408777289135596
"GTF2B",-0.00033173656894083
"TGOLN2",-0.000323671981719892
"MINPP1",-0.000321235387403545
"TTC27",-0.000277514291459195
"C12orf76",-0.000246649992628853
"MUC20",-0.000223851747231163
"LONP2",-4.62377855238174e-05
"ACBD5",-3.4716483911303e-05
"L1TD1",-2.76785070504777e-05
"BAMBI",2.55020077440068e-05
"USH2A",4.19750766752444e-05
"SERPINE2",0.000138764151919435
"PRPF4",0.000142825364854118
"NKRF",0.000148765383455946
"DYNLL1",0.000196529520953696
"RSF1",0.000200362193195392
"UVSSA",0.000201408351587748
"CNDP1",0.000217471063234805
"ZYG11B",0.000223554137720763
"XPO7",0.000225763726308728
"HMGXB4",0.00026972145485052
"SLC44A3",0.000332475177913441
"IL17RA",0.000410188003549319
"NDUFA5",0.000416135259374802
"KIF9",0.000467553423181196
"KRTCAP2",0.000517674109881575
"SQLE",0.000524151442114834
"MOSPD2",0.000536747378811796
"SPPL2B",0.00054637332086316
"SUN1",0.000586053595558255
"ZNF500",0.000625534769824648
"RNF169",0.000649363918869799
"OSTC",0.00067864066418384
"TSPAN9",0.000772703521087828
"SURF1",0.000785693285264368
"SIN3B",0.000796253115300957
"VPS4B",0.000809844924989281
"SH2D6",0.000873521736391133
"PUS7L",0.000894226889809719
"TIAM2",0.000901834889553584
"CREB3L4",0.000917211978099007
"RITA1",0.000933757007594227
"EYA1",0.00110400665571404
"EIF4B",0.00110985653155608
"ZNF429",0.00111647262087337
"FAM209B",0.00112352366190956
"PCDHB5",0.00114933678716169
"SDHAF1",0.00126802844267347
"GALK1",0.00129430568510002
"TEX12",0.00131419872610724
"YWHAG",0.00134866963399018
"BAX",0.00139788087299018
"PMEL",0.00145057631271398
"UBL3",0.00148865816029765
"ZBTB7A",0.00155384289962684
"MLEC",0.00155837837103822
"DCX",0.00163371620347144
"TPR",0.001633779156141
"SAP25",0.0016914923346503
"POLR2E",0.00171226331516174
"ZC3H10",0.00177754767601827
"RASA1",0.00182727989577376
"GSTM3",0.00184346782050255
"DONSON",0.00186931420991995
"GDAP1L1",0.00187278185286823
"EXOC6",0.00193440741102927
"MYDGF",0.00196510877049676
"NPB",0.00212594381312817
"NUDT14",0.00214752432250803
"NAT16",0.00218166345143654
"ASXL1",0.00221240655679572
"SCAF4",0.00224247517796809
"GIGYF2",0.00227338406746748
"MED6",0.00231295008055549
"C2orf73",0.0023203727002344
"DNM1L",0.00233498117760305
"TRAPPC10",0.00233964544777585
"FAF1",0.00234242965336394
"ANXA6",0.0024026246160804
"EXOSC4",0.00241322270579738
"TMEM160",0.00246072778738948
"PPIA",0.00251238854434459
"KLRD1",0.00254608215451476
"GNB1L",0.00255579200856036
"MTHFD2L",0.00255785575162122
"ZNF358",0.00259620509046225
"SRD5A1",0.00262867788213136
"ALPL",0.00266435683955945
"FAM171B",0.00268179156038141
"GTF2A2",0.00269036876236565
"KCNMB3",0.00270776095438575
"POMP",0.00272550998167699
"RIC8A",0.00272572716021761
"SNRNP25",0.00275793277844329
"SRRM1",0.00278194127100562
"ZNF575",0.00281833653255152
"CNKSR2",0.00282176644996511
"PM20D2",0.00282750448341704
"FLII",0.00284543766330814
"ZNF556",0.00284621646867509
"ENKD1",0.00286561300719369
"CNKSR3",0.00292431026897062
"NIP7",0.00294440808528525
"ZNF837",0.00296496385399906
"ATAT1",0.00297600724803812
"BTRC",0.00298577674678035
"TRAM1L1",0.0029934189765805
"ETNPPL",0.00303227384013032
"MSS51",0.00305080685401851
"ONECUT2",0.00315402855554864
"RHCG",0.00320629104714777
"NAA35",0.00322397896976109
"SHROOM2",0.00325937199519994
"TSHZ3",0.00330833342126476
"PLGLB2",0.00335561793783192
"DDX28",0.00340831496788378
"RNF32",0.00342952757296094
"RBM7",0.00361572860896196
"KRT10",0.00362118184058315
"USP38",0.00362561975817437
"RWDD2A",0.00362707361591113
"PAFAH1B1",0.00363731640028975
"DNASE1",0.00363967945507262
"ILF2",0.00366171901913099
"DDX17",0.00366814111554644
"ZCCHC7",0.00369208484206992
"PRDM11",0.00372580727214233
"VPS36",0.0037534297614332
"DCDC2B",0.00383021066917251
"HNRNPF",0.0038431152596023
"TXNL4B",0.00386823174666771
"AMOTL1",0.00388240771440967
"IMP3",0.00388919760002153
"CMC2",0.00390378127167108
"LRRC46",0.00392750210073714
"ALPK3",0.00395898530298461
"GOPC",0.00398420190877997
"STAU1",0.0041691230592609
"RPRD1B",0.00428450668807539
"SNX21",0.00429570284723138
"TMED1",0.00434020337401377
"COIL",0.00438863894230882
"DUSP3",0.00439365476576414
"SLC17A8",0.00440277610763395
"SUPT5H",0.00442370459733387
"NSUN6",0.00442396033483092
"EMP1",0.00444527308009537
"ZFP69B",0.00461051305282825
"ZNF853",0.00466842026401007
"PPP1R10",0.00475539032560875
"ZNF713",0.00476873543824971
"PPP4R2",0.00480906323470025
"CD276",0.00488064313743643
"ZNF613",0.00489044643783048
"CEP76",0.00499428169725026
"COQ4",0.00502381214487227
"ZDHHC9",0.00502696434079265
"EEFSEC",0.0050446110703929
"UQCC3",0.00505471038644732
"PKIG",0.0050556623849418
"ZFHX2",0.00507630816748444
"NPAS4",0.00517938455932188
"POLR3B",0.0053857464273713
"DNAJC27",0.00538585020997693
"LRIG2",0.00539863823522691
"COX6B1",0.00551208444663337
"NUDC",0.00551804927807822
"ACTRT3",0.0055267329708468
"HIRA",0.00552817643451364
"PLCH2",0.00558316674324812
"RSL24D1",0.00567082245958833
"PMVK",0.0057033786763608
"PDHX",0.0057256556462849
"GLCE",0.00582078455076227
"HERPUD2",0.00582739998535657
"MAP1B",0.00587210825639998
"CBX8",0.00589344569960394
"SLC25A42",0.00589480130439601
"DYRK3",0.00590455708461601
"TMEM167B",0.00593708729638508
"RTN4",0.00599540711742675
"FAM204A",0.00600329834691611
"CLUAP1",0.00612846419730601
"ANAPC1",0.00614595093431295
"ZC2HC1B",0.00616182528526133
"CACNG4",0.0062212138134275
"COX7A1",0.00622442430648851
"BLOC1S6",0.00622724033332544
"ENDOG",0.00628719319007768
"UBE2I",0.00629997892810364
"TSC1",0.00635319021184596
"TNKS",0.00638083898903517
"NDUFB4",0.00640548832122681
"SMAD2",0.00644547058465924
"SGSH",0.00648240367976652
"ATP6V0B",0.00649645892974213
"MAP6",0.00655118602393426
"CARM1",0.00655601981513929
"HAS2",0.00658148845471495
"GPR139",0.00659175724232865
"PSMD4",0.00659915911019517
"BLCAP",0.00661218167909897
"XPR1",0.00662525162422839
"RAB5B",0.00664459111645627
"FOXK2",0.00667186959317277
"ZNF692",0.00671617591191999
"RPAP2",0.00673530409050276
"SOX4",0.00675071668647734
"CBX3",0.00677380947839144
"PLPP5",0.00679066601010723
