"nhoods1","nhoods2","sim"
"33102","55031",0.692809934342485
"331280","222380",0.771186318968512
"331389","67085",0.657479188524725
"331412","235019",0.808699044258584
"331671","61552",0.767264723886646
"331953","231806",0.767294719580422
"332327","197707",0.678832398825222
"332665","42279",0.698193629942946
"333008","10514",0.695488920542805
"333246","120683",0.643887218893908
"333760","227300",0.818577878831616
"334016","21840",0.622585130178908
"334439","4672",0.640301354458034
"334618","464",0.691819110381325
"335409","129001",0.824324404287719
"335595","85499",0.745711783159257
"335687","136034",0.719995976116184
"335849","210753",0.807966456662943
"336180","41490",0.674864076200639
"3366","156108",0.694193441979861
"336627","191479",0.730989631971078
"336873","169118",0.657401780672789
"337221","41789",0.747948170484998
"338051","94873",0.70606167902785
"338820","234823",0.729490258133613
"338823","95700",0.765594312091564
"338827","93604",0.804568140637523
"339322","138663",0.656414672461871
"339445","136965",0.681524453011649
"339680","83032",0.751774959993644
"339919","152178",0.757144117922417
"339968","90423",0.83685898244575
"340131","182909",0.749037531130317
"340416","128734",0.674060451235188
"340774","211375",0.792043250145262
"341209","218821",0.764467639961646
"341261","77834",0.723869616585091
"341662","184638",0.789465367776814
"342003","125943",0.707064089361174
"342183","148510",0.741123646408312
"342213","75016",0.744089054597105
"342215","178379",0.731373951169417
"342236","93054",0.731845249013412
"342783","121110",0.722694879479746
"343116","757",0.742889240730291
"343507","56582",0.727630798891838
"344097","86143",0.695618981668067
"344234","164336",0.707622517326365
"344239","85679",0.760753335595455
"344484","117441",0.788416348532615
"344873","136122",0.676489667009581
"344967","200228",0.743054616174292
"345748","147956",0.582002602374896
"346304","115374",0.790022739823785
"346330","209275",0.793967817894529
"346627","174793",0.77481332056294
"346721","15352",0.742346701375964
"347784","193944",0.732994562037993
"347868","5331",0.682069781437487
"347897","64797",0.711381413383601
"348090","38332",0.760591592667279
"348653","100278",0.781460347567531
"348656","140866",0.676348977206289
"348873","128078",0.827807528473583
"348932","152075",0.748702649234613
"349360","10747",0.801064110987359
"349477","149435",0.62106422402682
"349544","134763",0.782406144981548
"349788","98764",0.632584935222701
"349907","63505",0.775244802947787
"350156","28872",0.713663328198054
"350228","170994",0.741112810074494
"350251","130511",0.66843500904845
"350339","215382",0.747026119373781
"350496","192055",0.682880457734419
"350543","139906",0.661894501807789
"350587","185021",0.764773787959626
"35065","209360",0.726312902284634
"350737","91994",0.68671864462431
"350742","166006",0.797711124725332
"350763","107766",0.692177981937425
"350887","156371",0.714057496760829
"350938","160346",0.542623505569197
"351007","154294",0.649118547582965
"351256","154003",0.736821154880436
"351442","133269",0.640887153432974
"351462","128698",0.718766652999453
"351529","101088",0.799386751871298
"351706","9051",0.704348654862814
"352154","120070",0.729220502286029
"3525","137498",0.693808515969089
"353200","138743",0.750326417753756
"353634","58823",0.641767221856422
"354132","10318",0.7913500567178
"354277","184493",0.740400576034253
"354750","176569",0.770923394968225
"354870","117283",0.767122133965952
"354894","199617",0.676452099639773
"354897","241566",0.777662126479727
"355225","85164",0.695288159175815
"355863","119266",0.755052603206363
"355869","235202",0.759105907097024
"356208","115147",0.762700556134038
"356428","172060",0.697284729070746
"356677","75567",0.725680569262438
"356952","8668",0.764246090164752
"357041","50639",0.78404227346705
"357175","201052",0.731367143965811
"357208","120754",0.694167320699626
"357666","132652",0.765681999274682
"358208","165551",0.733125106539891
"35860","18370",0.759449159632142
"359454","10328",0.711138672907105
"359468","235766",0.779609067040885
"359480","214567",0.71047133819464
"359618","19509",0.778147151473258
"359630","91597",0.729680859846052
"359654","95659",0.720477399261232
"359763","161951",0.654415843662546
"359807","109846",0.732426657501283
"359902","49553",0.792183412936528
"360015","187645",0.703796320790387
"360059","147435",0.738401029079675
"360148","135905",0.741906858980053
"360844","237450",0.748041208943018
"360853","166981",0.734384459173486
"360923","40735",0.753854712101857
"360939","100007",0.751540007519772
"360971","216393",0.782667330399393
"361152","232145",0.742882027445572
"361323","51659",0.758110175017716
"361557","183099",0.781845437169984
"362080","78649",0.665221940209464
"362400","215023",0.794025209099026
"362477","111896",0.674011788734746
"362608","180240",0.675083670126065
"362935","221274",0.780150278311677
"363232","219974",0.736846936894957
