"gene","cope"
"FAT2",-0.00691737559226842
"GZMK",-0.00685741885810465
"IL18RAP",-0.00674463437018615
"PZP",-0.0064945373629424
"OR51V1",-0.00647091614651857
"NOTO",-0.00643609147629012
"PF4V1",-0.00643609118103933
"CD1E",-0.00643076092048596
"CXCL9",-0.00642809912579294
"PADI6",-0.00642809912579294
"CLEC4E",-0.00642809868529252
"HSD3B2",-0.00635951050597759
"CERKL",-0.00633322654037366
"SLC6A18",-0.0062463068075595
"IFNK",-0.00621528244327034
"ADGRE1",-0.00621528183280157
"GLYATL3",-0.00620756707448545
"MT1H",-0.00620756593743625
"ZIM3",-0.00620756593743625
"KCNA2",-0.00613874819142283
"FBXO39",-0.00613576872070979
"DPPA5",-0.0061108806600115
"HOXC11",-0.00598671835167121
"KRT16",-0.00598671835167121
"GDF3",-0.00593624842534875
"C1orf146",-0.00589178973266547
"PRSS37",-0.00586560285882564
"SCN10A",-0.00586560245687158
"GZMH",-0.00580424885820739
"PRR23B",-0.00580424885820739
"TBX15",-0.00578826603502699
"OR3A2",-0.00577336086818499
"OR10A5",-0.00577336070141525
"NLRP1",-0.00576377146084436
"MUC21",-0.00575662276407952
"ESX1",-0.00575662251629885
"MS4A13",-0.00574947439420619
"ZG16",-0.00574947406533268
"XKR3",-0.00574471710794766
"ACSM2B",-0.00574471661667274
"TAS2R39",-0.00574471661667274
"IL4",-0.00564945811662354
"STATH",-0.00564945811662354
"TRGC1",-0.00563676957573439
"LEUTX",-0.0055715194491168
"ENAM",-0.00556229983637892
"OR13J1",-0.00556229983637892
"SYK",-0.00554151404718196
"SLC17A1",-0.0055229872403681
"TPD52L3",-0.0055229872403681
"HOXC5",-0.00550548790454258
"AADACL2",-0.0055024272665712
"CEACAM6",-0.00550242658042848
"FCRL1",-0.00550242658042848
"PGLYRP4",-0.00550242658042848
"TGM3",-0.00540912220383774
"OR4D11",-0.0053937688368207
"CEACAM4",-0.00538037315729325
"GCSAM",-0.00538037183613431
"P2RY10",-0.00538037183613431
"MS4A1",-0.0053714711922454
"ZFP3",-0.00526626668221678
"HSD3B1",-0.00524418954775671
"MMP12",-0.00524418954775671
"SMIM21",-0.00524202031588027
"CCL17",-0.0051262468959145
"RD3L",-0.00512624615083109
"NXPE4",-0.00512624596456029
"HOXA11",-0.00509420775005547
"KLK12",-0.00509420630275267
"CRYBA1",-0.00497713662013677
"TAS2R1",-0.00487361520747992
"KRTAP1-5",-0.00484492806624937
"SLC6A19",-0.00484492767338039
"KLK3",-0.0048029679595417
"GHSR",-0.0047632763700482
"AADACL4",-0.00476327577607618
"ICOS",-0.00476327547909025
"ADAM30",-0.0046983244191405
"TRIML1",-0.00469832421691186
"UGT3A2",-0.00457374190071846
"AKAP4",-0.00454725448727538
"MAGEA12",-0.0045472511496437
"OR4Q3",-0.0045472511496437
"LY86",-0.00451043417381784
"KLK11",-0.00449499825829561
"C8B",-0.00446115806825337
"PRKAG3",-0.00439124373077693
"DMRTC2",-0.00430498451895957
"IGKC",-0.00430498451895957
"PSG11",-0.00430498451895957
"CCER1",-0.00422975758228619
"C10orf71",-0.00416657490341619
"SPATA31D3",-0.00413905025004914
"ADGRE3",-0.00408069962821689
"CCR8",-0.00406213958310473
"HAND1",-0.0040621393507478
"OR4K14",-0.0040621391183909
"BNC1",-0.00405710173341306
"IFNW1",-0.00405710173341306
"OR2V1",-0.00405710173341306
"NMS",-0.00405542491230723
"ZNF679",-0.00405542491230723
"CARMIL3",-0.00400411432510956
"TMEM174",-0.00399312339643627
"OR4K5",-0.00399312303565371
"ASCL3",-0.00399312291539288
"SPRR3",-0.0038875942398288
"VPREB1",-0.0038875942398288
"MAGEA11",-0.00381239794792436
"OR10AD1",-0.00371897766028332
"CD1C",-0.00370055202022088
"C1orf100",-0.00351065221129775
"CCDC179",-0.00351065221129775
"CSF3R",-0.0034666684242309
"CDRT15",-0.00332084763880494
"F9",-0.00332084735292832
"UGT1A8",-0.00331124357565573
"MSMB",-0.00321406631460807
"ASB17",-0.00321406601972236
"CTSG",-0.00321406601972236
"PATE4",-0.00321406601972236
"CCL23",-0.00321406572483672
"CEACAM7",-0.00310379773429198
"IL1RL1",-0.00309610563304756
"OR10H1",-0.00309610563304756
"SPRR4",-0.00309610563304756
"SCARA5",-0.00299117987793258
"KRTAP4-4",-0.00298965764055213
"DCSTAMP",-0.00298965732457953
